source,scenario,year,observations,partial_year,qqq_return,qqq_mdd,control_current_corridor_return,control_current_corridor_mdd,control_current_corridor_mdd_better,control_current_corridor_return_within_5pp,control_current_corridor_both,v6_three_state_fast_return,v6_three_state_fast_mdd,v6_three_state_fast_mdd_better,v6_three_state_fast_return_within_5pp,v6_three_state_fast_both,v7_vxx_acute_1d_return,v7_vxx_acute_1d_mdd,v7_vxx_acute_1d_mdd_better,v7_vxx_acute_1d_return_within_5pp,v7_vxx_acute_1d_both,v8_ordered_qld_recovery_return,v8_ordered_qld_recovery_mdd,v8_ordered_qld_recovery_mdd_better,v8_ordered_qld_recovery_return_within_5pp,v8_ordered_qld_recovery_both,v9_hysteresis_strict_return,v9_hysteresis_strict_mdd,v9_hysteresis_strict_mdd_better,v9_hysteresis_strict_return_within_5pp,v9_hysteresis_strict_both,recommended_accelerated_return,recommended_accelerated_mdd,recommended_accelerated_mdd_better,recommended_accelerated_return_within_5pp,recommended_accelerated_both,v10_preserve_shock_recovery_return,v10_preserve_shock_recovery_mdd,v10_preserve_shock_recovery_mdd_better,v10_preserve_shock_recovery_return_within_5pp,v10_preserve_shock_recovery_both
local_core,uniform_5bps,2022,251,False,-0.3257699158587144,-0.3482797247209648,-0.14885027691354602,-0.15856121406555246,True,True,True,-0.16403261361553956,-0.17524298095688018,True,True,True,-0.13616281387205276,-0.14575438422885223,True,True,True,-0.16403261361553956,-0.17524298095688018,True,True,True,-0.13616281387205276,-0.14575438422885223,True,True,True,-0.13616281387205276,-0.14575438422885223,True,True,True,-0.13693163860277913,-0.1465146723549785,True,True,True
local_core,uniform_5bps,2023,250,False,0.5485553825101841,-0.1077992197061487,0.3672622763839877,-0.12023066958452344,False,False,False,0.393920998021662,-0.12023066958452266,False,False,False,0.37415643230953344,-0.120230669584523,False,False,False,0.393920998021662,-0.12023066958452266,False,False,False,0.37393112653008354,-0.12023066958452289,False,False,False,0.37415643230953344,-0.120230669584523,False,False,False,0.37415643230953344,-0.120230669584523,False,False,False
local_core,uniform_5bps,2024,252,False,0.2557826665909999,-0.13557734253565867,0.1726324382944573,-0.11706309438978957,True,False,False,0.217000959111183,-0.0931997725758077,True,True,True,0.217000959111183,-0.0931997725758077,True,True,True,0.21426372724212395,-0.0931997725758077,True,True,True,0.21021736222149512,-0.0931997725758077,True,True,True,0.217000959111183,-0.0931997725758077,True,True,True,0.1822172373554054,-0.11006210287998586,True,False,False
local_core,uniform_5bps,2025,250,False,0.20772555521687242,-0.2276830844704537,0.2332675120917238,-0.09649345497738726,True,True,True,0.2570327934471537,-0.09649345497738726,True,True,True,0.21363438973009363,-0.09649345497738726,True,True,True,0.2570327934471537,-0.09649345497738726,True,True,True,0.2386372606721745,-0.09649345497738726,True,True,True,0.23415951152580505,-0.09649345497738726,True,True,True,0.2558792495095441,-0.09649345497738726,True,True,True
local_core,uniform_5bps,2026,151,True,0.17623378608717966,-0.1172357695769698,0.10933660889731978,-0.11603257972966541,True,False,False,0.13158961796587132,-0.11603257972966541,True,True,True,0.1300342673636794,-0.11603257972966541,True,True,True,0.13317724172059053,-0.11603257972966541,True,True,True,0.13140670589308057,-0.11603257972966541,True,True,True,0.1300342673636794,-0.11603257972966541,True,True,True,0.12038975018049958,-0.11603257972966541,True,False,False
local_core,uniform_10bps,2012,250,False,0.18112534240461864,-0.11637894714771457,0.0598228521496571,-0.1269134092514933,False,False,False,0.0598228521496571,-0.1269134092514933,False,False,False,0.0598228521496571,-0.1269134092514933,False,False,False,0.0598228521496571,-0.1269134092514933,False,False,False,0.0598228521496571,-0.1269134092514933,False,False,False,0.0598228521496571,-0.1269134092514933,False,False,False,0.0598228521496571,-0.1269134092514933,False,False,False
local_core,uniform_10bps,2013,252,False,0.36634180843066844,-0.05853795503906589,0.3964654627679849,-0.0793011273793176,False,True,False,0.3964654627679849,-0.0793011273793176,False,True,False,0.3964654627679849,-0.0793011273793176,False,True,False,0.3964654627679849,-0.0793011273793176,False,True,False,0.3964654627679849,-0.0793011273793176,False,True,False,0.3964654627679849,-0.0793011273793176,False,True,False,0.3964654627679849,-0.0793011273793176,False,True,False
local_core,uniform_10bps,2014,252,False,0.19181382856501084,-0.08248535332516738,0.13851797679086508,-0.10200800194179804,False,False,False,0.13097329137813474,-0.10225160742633654,False,False,False,0.13097329137813474,-0.10225160742633654,False,False,False,0.13209511703696664,-0.10225160742633654,False,False,False,0.13361160662921123,-0.10225160742633654,False,False,False,0.13097329137813474,-0.10225160742633654,False,False,False,0.13161754911339907,-0.10200800194179804,False,False,False
local_core,uniform_10bps,2015,252,False,0.09435929702571366,-0.13941054644448447,0.0689540446164345,-0.11962059002123526,True,True,True,0.056154184669197305,-0.11795502921615586,True,True,True,0.05196155034653471,-0.11795502921615586,True,True,True,0.056154184669197305,-0.11795502921615586,True,True,True,0.05172305170420888,-0.11795502921615586,True,True,True,0.05196155034653471,-0.11795502921615586,True,True,True,0.05050487475964904,-0.11962059002123526,True,True,True
local_core,uniform_10bps,2016,252,False,0.07097879458091505,-0.13892378087763257,0.09502744073320346,-0.08067229275377341,True,True,True,0.08366491923646469,-0.0806722927537733,True,True,True,0.07675251569543651,-0.08067229275377341,True,True,True,0.08366491923646469,-0.0806722927537733,True,True,True,0.07115856878890581,-0.0806722927537733,True,True,True,0.07675251569543651,-0.08067229275377341,True,True,True,0.08104314125182155,-0.08067229275377308,True,True,True
local_core,uniform_10bps,2017,251,False,0.3266354282920485,-0.04882008555649542,0.44827982827580404,-0.06132604914709616,False,True,False,0.44827982827580404,-0.06132604914709616,False,True,False,0.44827982827580404,-0.06132604914709616,False,True,False,0.44827982827580404,-0.06132604914709616,False,True,False,0.44827982827580404,-0.06132604914709616,False,True,False,0.44827982827580404,-0.06132604914709616,False,True,False,0.44827982827580404,-0.06132604914709616,False,True,False
local_core,uniform_10bps,2018,251,False,-0.001262008063140363,-0.2279666681395217,0.02087941583077879,-0.14732840236383837,True,True,True,0.02514737696169722,-0.15213559888444217,True,True,True,0.02757124072869721,-0.1501309039036247,True,True,True,0.02721163684050021,-0.15213559888444306,True,True,True,0.027064329865149617,-0.15013090390362516,True,True,True,0.02757124072869721,-0.1501309039036247,True,True,True,0.007476410975463033,-0.157625581360455,True,True,True
local_core,uniform_10bps,2019,252,False,0.3896158521282935,-0.10983202295735695,0.1456158665894456,-0.1202926681008255,False,False,False,0.21467645152997616,-0.10755144296724528,True,False,False,0.19695065595128125,-0.1075514429672455,True,False,False,0.2186814675344475,-0.10755144296724528,True,False,False,0.19393528767956014,-0.10755144296724528,True,False,False,0.19695065595128125,-0.1075514429672455,True,False,False,0.15513508434456513,-0.12029266810082562,False,False,False
local_core,uniform_10bps,2020,253,False,0.4840612884970408,-0.28559355658288277,0.42832398921843007,-0.11683952778285256,True,False,False,0.38963346827806133,-0.15761745624097756,True,False,False,0.3458243051254952,-0.17844631453655357,True,False,False,0.39210215268947257,-0.15761745624097756,True,False,False,0.3587058717863463,-0.15761745624097756,True,False,False,0.3667068785867298,-0.15761745624097756,True,False,False,0.4611934422560391,-0.11683952778285245,True,True,True
local_core,uniform_10bps,2021,252,False,0.27419694495662816,-0.10851528987739167,0.2634369470239839,-0.10690820465595652,True,True,True,0.2634369470239839,-0.10690820465595652,True,True,True,0.2634369470239839,-0.10690820465595652,True,True,True,0.2634369470239839,-0.10690820465595652,True,True,True,0.2634369470239839,-0.10690820465595652,True,True,True,0.2634369470239839,-0.10690820465595652,True,True,True,0.2634369470239839,-0.10690820465595652,True,True,True
local_core,uniform_10bps,2022,251,False,-0.3257699158587144,-0.3482797247209648,-0.15537795448706282,-0.16475308291101354,True,True,True,-0.16783442916827784,-0.17890090519448654,True,True,True,-0.13931557443829456,-0.148775820815356,True,True,True,-0.16783442916827784,-0.17890090519448654,True,True,True,-0.13931557443829456,-0.148775820815356,True,True,True,-0.13931557443829456,-0.148775820815356,True,True,True,-0.14172927465278085,-0.15116299074994966,True,True,True
local_core,uniform_10bps,2023,250,False,0.5485553825101841,-0.1077992197061487,0.35859191853257766,-0.12168628850906238,False,False,False,0.3861866949504811,-0.1216862885090616,False,False,False,0.3665943045754818,-0.12168628850906194,False,False,False,0.3861866949504811,-0.1216862885090616,False,False,False,0.366444351270115,-0.12168628850906205,False,False,False,0.3665943045754818,-0.12168628850906194,False,False,False,0.3665943045754818,-0.12168628850906194,False,False,False
local_core,uniform_10bps,2024,252,False,0.2557826665909999,-0.13557734253565867,0.16483187323971094,-0.11913028473837817,True,False,False,0.20939562611687412,-0.09340097034505668,True,True,True,0.20939562611687412,-0.09340097034505668,True,True,True,0.20667537777261047,-0.09340097034505668,True,True,True,0.20265340812992716,-0.09340097034505668,True,False,False,0.20939562611687412,-0.09340097034505668,True,True,True,0.17475679183670545,-0.11162485805889066,True,False,False
local_core,uniform_10bps,2025,250,False,0.20772555521687242,-0.2276830844704537,0.22510635781042376,-0.09791655589476123,True,True,True,0.24833831302420362,-0.09791655589476123,True,True,True,0.2053573758669005,-0.09791655589476123,True,True,True,0.24833831302420362,-0.09791655589476123,True,True,True,0.23037230730951475,-0.09791655589476123,True,True,True,0.2257441686692021,-0.09791655589476123,True,True,True,0.24756816310258078,-0.09791655589476123,True,True,True
local_core,uniform_10bps,2026,151,True,0.17623378608717966,-0.1172357695769698,0.10175913380668522,-0.11930928291425202,False,False,False,0.12419822001780534,-0.11930928291425202,False,False,False,0.1226523173609051,-0.11930928291425202,False,False,False,0.12571946487819807,-0.11930928291425202,False,False,False,0.1240168729628206,-0.11930928291425202,False,False,False,0.1226523173609051,-0.11930928291425202,False,False,False,0.11301053682904882,-0.11930928291425202,False,False,False
local_core,uniform_25bps,2012,250,False,0.18112534240461864,-0.11637894714771457,0.027074207495883407,-0.1462171315680202,False,False,False,0.027074207495883407,-0.1462171315680202,False,False,False,0.027074207495883407,-0.1462171315680202,False,False,False,0.027074207495883407,-0.1462171315680202,False,False,False,0.027074207495883407,-0.1462171315680202,False,False,False,0.027074207495883407,-0.1462171315680202,False,False,False,0.027074207495883407,-0.1462171315680202,False,False,False
local_core,uniform_25bps,2013,252,False,0.36634180843066844,-0.05853795503906589,0.37686997579977,-0.07963354981700288,False,True,False,0.37686997579977,-0.07963354981700288,False,True,False,0.37686997579977,-0.07963354981700288,False,True,False,0.37686997579977,-0.07963354981700288,False,True,False,0.37686997579977,-0.07963354981700288,False,True,False,0.37686997579977,-0.07963354981700288,False,True,False,0.37686997579977,-0.07963354981700288,False,True,False
local_core,uniform_25bps,2014,252,False,0.19181382856501084,-0.08248535332516738,0.11501442033071574,-0.10495748837833108,False,False,False,0.10777790676949128,-0.1053444812918084,False,False,False,0.10777790676949128,-0.1053444812918084,False,False,False,0.1088767124407577,-0.1053444812918084,False,False,False,0.11036554086403894,-0.1053444812918084,False,False,False,0.10777790676949128,-0.1053444812918084,False,False,False,0.10840868695473649,-0.10495748837833108,False,False,False
local_core,uniform_25bps,2015,252,False,0.09435929702571366,-0.13941054644448447,0.05235321962506356,-0.12185873472675657,True,True,True,0.038644679478760935,-0.1203414748157644,True,False,False,0.03545164005551493,-0.1203414748157644,True,False,False,0.038644679478760935,-0.1203414748157644,True,False,False,0.035218368732158556,-0.1203414748157644,True,False,False,0.03545164005551493,-0.1203414748157644,True,False,False,0.03368606477376268,-0.12185873472675657,True,False,False
local_core,uniform_25bps,2016,252,False,0.07097879458091505,-0.13892378087763257,0.06888032962376633,-0.08845472160153034,True,True,True,0.05919982578441152,-0.08845472160153078,True,True,True,0.05275712331149407,-0.08845472160153034,True,True,True,0.05919982578441152,-0.08845472160153078,True,True,True,0.047291384551023,-0.088454721601531,True,True,True,0.05275712331149407,-0.08845472160153034,True,True,True,0.05632009060861054,-0.08845472160153078,True,True,True
local_core,uniform_25bps,2017,251,False,0.3266354282920485,-0.04882008555649542,0.4415802001458409,-0.06220492456627802,False,True,False,0.4415802001458409,-0.06220492456627802,False,True,False,0.4415802001458409,-0.06220492456627802,False,True,False,0.4415802001458409,-0.06220492456627802,False,True,False,0.4415802001458409,-0.06220492456627802,False,True,False,0.4415802001458409,-0.06220492456627802,False,True,False,0.4415802001458409,-0.06220492456627802,False,True,False
local_core,uniform_25bps,2018,251,False,-0.001262008063140363,-0.2279666681395217,-0.007627702833014616,-0.15853009103713722,True,True,True,0.0026769325382018927,-0.16062996385760908,True,True,True,0.005653872263402748,-0.15813788099058812,True,True,True,0.004696170006363465,-0.16062996385760875,True,True,True,0.005760249841433529,-0.15813788099058879,True,True,True,0.005653872263402748,-0.15813788099058812,True,True,True,-0.01952237690108194,-0.16894403018429782,True,True,True
local_core,uniform_25bps,2019,252,False,0.3896158521282935,-0.10983202295735695,0.11361123635636106,-0.12408906557842247,False,False,False,0.188556948695342,-0.11009980361131566,False,False,False,0.17156046373915235,-0.1100998036113161,False,False,False,0.19247613429101862,-0.11009980361131566,False,False,False,0.16931274669720264,-0.11009980361131655,False,False,False,0.17156046373915235,-0.1100998036113161,False,False,False,0.12622555352108522,-0.1240890655784227,False,False,False
local_core,uniform_25bps,2020,253,False,0.4840612884970408,-0.28559355658288277,0.39614342936707425,-0.1172664973283224,True,False,False,0.35627251048566566,-0.16167193090521725,True,False,False,0.3122952902899856,-0.18291722052259163,True,False,False,0.3586818930293274,-0.16167193090521725,True,False,False,0.32745388805326736,-0.16167193090521725,True,False,False,0.3342908032854275,-0.16167193090521725,True,False,False,0.4273837373662539,-0.11726649732832217,True,False,False
local_core,uniform_25bps,2021,252,False,0.27419694495662816,-0.10851528987739167,0.24844635191403608,-0.10819642081060188,True,True,True,0.24844635191403608,-0.10819642081060188,True,True,True,0.24844635191403608,-0.10819642081060188,True,True,True,0.24844635191403608,-0.10819642081060188,True,True,True,0.24844635191403608,-0.10819642081060188,True,True,True,0.24844635191403608,-0.10819642081060188,True,True,True,0.24844635191403608,-0.10819642081060188,True,True,True
local_core,uniform_25bps,2022,251,False,-0.3257699158587144,-0.3482797247209648,-0.17466823374303542,-0.18306251010687513,True,True,True,-0.17914057598532818,-0.18978163437470041,True,True,True,-0.14870867737597326,-0.15777975076295847,True,True,True,-0.17914057598532818,-0.18978163437470041,True,True,True,-0.14870867737597326,-0.15777975076295847,True,True,True,-0.14870867737597326,-0.15777975076295847,True,True,True,-0.15596771284868338,-0.16496143640049277,True,True,True
local_core,uniform_25bps,2023,250,False,0.5485553825101841,-0.1077992197061487,0.33290107909201216,-0.12603990708285784,False,False,False,0.363232552841233,-0.12603990708285828,False,False,False,0.3441490992398042,-0.1260399070828585,False,False,False,0.363232552841233,-0.12603990708285828,False,False,False,0.3442203496554137,-0.12603990708285828,False,False,False,0.3441490992398042,-0.1260399070828585,False,False,False,0.3441490992398042,-0.1260399070828585,False,False,False
local_core,uniform_25bps,2024,252,False,0.2557826665909999,-0.13557734253565867,0.14173283918863144,-0.12530567625462619,True,False,False,0.1868563673954624,-0.09434135590467152,True,False,False,0.1868563673954624,-0.09434135590467152,True,False,False,0.1841864562233133,-0.09434135590467152,True,False,False,0.18023646202513066,-0.09434135590467152,True,False,False,0.1868563673954624,-0.09434135590467152,True,False,False,0.15264971210244282,-0.1169421375676356,True,False,False
local_core,uniform_25bps,2025,250,False,0.20772555521687242,-0.2276830844704537,0.2009362518632989,-0.10217555147922208,True,True,True,0.22260445740842538,-0.10325311391848135,True,True,True,0.1808543107657583,-0.10325311391848135,True,True,True,0.22260445740842538,-0.10325311391848135,True,True,True,0.2058976220349975,-0.10325311391848135,True,True,True,0.2008315309221924,-0.10325311391848135,True,True,True,0.2229540962639307,-0.10217555147922208,True,True,True
local_core,uniform_25bps,2026,151,True,0.17623378608717966,-0.1172357695769698,0.07932564104065398,-0.1290721285930545,False,False,False,0.10230287793394166,-0.1290721285930545,False,False,False,0.10078499296041765,-0.1290721285930545,False,False,False,0.10362973797188246,-0.1290721285930545,False,False,False,0.1021261596246461,-0.1290721285930545,False,False,False,0.10078499296041765,-0.1290721285930545,False,False,False,0.09115361934906363,-0.1290721285930545,False,False,False
local_core,asset_5_10_25bps,2012,250,False,0.18112534240461864,-0.11637894714771457,0.06281698521000556,-0.12350073214948931,False,False,False,0.06281698521000556,-0.12350073214948931,False,False,False,0.06281698521000556,-0.12350073214948931,False,False,False,0.06281698521000556,-0.12350073214948931,False,False,False,0.06281698521000556,-0.12350073214948931,False,False,False,0.06281698521000556,-0.12350073214948931,False,False,False,0.06281698521000556,-0.12350073214948931,False,False,False
local_core,asset_5_10_25bps,2013,252,False,0.36634180843066844,-0.05853795503906589,0.3918351701679317,-0.07939025292657509,False,True,False,0.3918351701679319,-0.07939025292657509,False,True,False,0.3918351701679319,-0.07939025292657509,False,True,False,0.3918351701679319,-0.07939025292657509,False,True,False,0.3918351701679319,-0.07939025292657509,False,True,False,0.3918351701679319,-0.07939025292657509,False,True,False,0.3918351701679319,-0.07939025292657509,False,True,False
local_core,asset_5_10_25bps,2014,252,False,0.19181382856501084,-0.08248535332516738,0.13471891142267123,-0.10242047807838217,False,False,False,0.12759822723412895,-0.10261577290100621,False,False,False,0.12759822723412895,-0.10261577290100621,False,False,False,0.12871672486634744,-0.10261577290100621,False,False,False,0.13022587207583425,-0.10261577290100621,False,False,False,0.12759822723412895,-0.10261577290100621,False,False,False,0.12824064825139647,-0.10242047807838217,False,False,False
local_core,asset_5_10_25bps,2015,252,False,0.09435929702571366,-0.13941054644448447,0.06740078164255214,-0.11947660765523693,True,True,True,0.05499239722176008,-0.11776266612568209,True,True,True,0.05048971731157792,-0.11776266612568209,True,True,True,0.05499239722176008,-0.11776266612568209,True,True,True,0.05025232603238239,-0.11776266612568209,True,True,True,0.05048971731157792,-0.11776266612568209,True,True,True,0.049147327239458916,-0.11947660765523693,True,True,True
local_core,asset_5_10_25bps,2016,252,False,0.07097879458091505,-0.13892378087763257,0.09885713074582325,-0.07826391957839396,True,True,True,0.08827506202339586,-0.07826391957839451,True,True,True,0.08122533195360537,-0.07826391957839451,True,True,True,0.08827506202339586,-0.07826391957839451,True,True,True,0.07560936200229684,-0.0782639195783944,True,True,True,0.08122533195360537,-0.07826391957839451,True,True,True,0.08531673246055549,-0.07826391957839418,True,True,True
local_core,asset_5_10_25bps,2017,251,False,0.3266354282920485,-0.04882008555649542,0.44696979926915414,-0.06160583484638016,False,True,False,0.44696979926915414,-0.06160583484638016,False,True,False,0.44696979926915414,-0.06160583484638016,False,True,False,0.44696979926915414,-0.06160583484638016,False,True,False,0.44696979926915414,-0.06160583484638016,False,True,False,0.44696979926915414,-0.06160583484638016,False,True,False,0.44696979926915414,-0.06160583484638016,False,True,False
local_core,asset_5_10_25bps,2018,251,False,-0.001262008063140363,-0.2279666681395217,0.019651455685143482,-0.14623837411319007,True,True,True,0.026953169133002053,-0.14962521443843568,True,True,True,0.029174466514697572,-0.1477858557009556,True,True,True,0.029020963313231674,-0.14962521443843557,True,True,True,0.028872012673811343,-0.14778585570095482,True,True,True,0.029174466514697572,-0.1477858557009556,True,True,True,0.007490692734949844,-0.15635494299876407,True,True,True
local_core,asset_5_10_25bps,2019,252,False,0.3896158521282935,-0.10983202295735695,0.14401038621709206,-0.1205781721597261,False,False,False,0.21686173725397784,-0.10774832694817638,True,False,False,0.19898494618870322,-0.10774832694817627,True,False,False,0.22087381442561216,-0.10774832694817638,True,False,False,0.19620251574631875,-0.10774832694817571,True,False,False,0.19898494618870322,-0.10774832694817627,True,False,False,0.1556023993301634,-0.120578172159726,False,False,False
local_core,asset_5_10_25bps,2020,253,False,0.4840612884970408,-0.28559355658288277,0.4281036943388803,-0.1166971731669475,True,False,False,0.3901292711915876,-0.1569131694704189,True,False,False,0.3456346291426675,-0.1779251934210978,True,False,False,0.3925988487021457,-0.1569131694704189,True,False,False,0.35926383118556515,-0.1569131694704189,True,False,False,0.36705977767515896,-0.1569131694704189,True,False,False,0.46185943562061604,-0.11669717316694761,True,True,True
local_core,asset_5_10_25bps,2021,252,False,0.27419694495662816,-0.10851528987739167,0.2602659445445499,-0.10721734393954885,True,True,True,0.2602659445445499,-0.10721734393954885,True,True,True,0.2602659445445499,-0.10721734393954885,True,True,True,0.2602659445445499,-0.10721734393954885,True,True,True,0.2602659445445499,-0.10721734393954885,True,True,True,0.2602659445445499,-0.10721734393954885,True,True,True,0.2602659445445499,-0.10721734393954885,True,True,True
local_core,asset_5_10_25bps,2022,251,False,-0.3257699158587144,-0.3482797247209648,-0.1568779857188788,-0.16607095826533957,True,True,True,-0.1651055112771037,-0.1762093544874287,True,True,True,-0.1372714392893869,-0.14675526928698523,True,True,True,-0.1651055112771037,-0.1762093544874287,True,True,True,-0.1372714392893869,-0.14675526928698523,True,True,True,-0.1372714392893869,-0.14675526928698523,True,True,True,-0.1407873821871013,-0.15023256201564106,True,True,True
local_core,asset_5_10_25bps,2023,250,False,0.5485553825101841,-0.1077992197061487,0.35899628529745464,-0.12203922082302432,False,False,False,0.3879834927600869,-0.12203922082302388,False,False,False,0.3683032697176041,-0.1220392208230241,False,False,False,0.3879834927600869,-0.12203922082302388,False,False,False,0.3680789236188229,-0.12203922082302443,False,False,False,0.3683032697176041,-0.1220392208230241,False,False,False,0.3683032697176041,-0.1220392208230241,False,False,False
local_core,asset_5_10_25bps,2024,252,False,0.2557826665909999,-0.13557734253565867,0.16250574168208676,-0.11871356648885023,True,False,False,0.20793066046181496,-0.09344031283596044,True,True,True,0.20793066046181496,-0.09344031283596044,True,True,True,0.20521379982920496,-0.09344031283596044,True,False,False,0.20119689563754384,-0.09344031283596044,True,False,False,0.20793066046181496,-0.09344031283596044,True,True,True,0.17340718128871369,-0.11047446508510983,True,False,False
local_core,asset_5_10_25bps,2025,250,False,0.20772555521687242,-0.2276830844704537,0.22326147258277929,-0.09686618832495708,True,True,True,0.2463290039777455,-0.09686618832495708,True,True,True,0.20329674234147688,-0.09686618832495708,True,True,True,0.2463290039777455,-0.09686618832495708,True,True,True,0.22858078853320207,-0.09686618832495708,True,True,True,0.22365033295709624,-0.09686618832495708,True,True,True,0.24568904914534428,-0.09686618832495708,True,True,True
local_core,asset_5_10_25bps,2026,151,True,0.17623378608717966,-0.1172357695769698,0.10222032514521961,-0.11845064113918347,False,False,False,0.12522984200584286,-0.11845064113918347,False,False,False,0.12368323280708315,-0.11845064113918347,False,False,False,0.12680854297510225,-0.11845064113918347,False,True,False,0.12505201820516598,-0.11845064113918347,False,False,False,0.12368323280708315,-0.11845064113918347,False,False,False,0.11409100418536022,-0.11845064113918347,False,False,False
