date,bil_return,proxy_return,bil_equity,proxy_equity
2022-12-28,0.0,0.0,1.0,1.0
2022-12-29,0.01949352255839978,0.0194647937466266,1.0194935225583999,1.0194647937466266
2022-12-30,-0.0007360203546266734,-0.0006701280019498516,1.0187431545743868,1.0187816218413348
2023-01-03,-0.0036098423295973345,-0.0036107691949648357,1.0150656524120165,1.0151030365447937
2023-01-04,0.005130580416926813,0.0051564795732327445,1.0202735283701767,1.0203373946174636
2023-01-05,-0.013136127811580214,-0.013143939933344565,1.0068710848987341,1.0069261411908663
2023-01-06,0.023492367503188415,0.023513299750267492,1.0305248704535093,1.0306022973750673
2023-01-09,0.005418520152899205,0.005396659390667554,1.0361087902321253,1.03616410694124
2023-01-10,0.0060197285266822345,0.006065579433150138,1.0423458838734319,1.0424490426376711
2023-01-11,0.013762791492763176,0.01377776379972157,1.0566914729365218,1.056811659320379
2023-01-12,0.005705375937811233,0.005698760947510219,1.062720295039904,1.0628341763333875
2023-01-13,0.005773533268440398,0.0057725633979617145,1.0688559460183635,1.0689694539977923
2023-01-17,0.0006681280607834143,0.0006681280607834143,1.0695700786688336,1.0696836624861286
2023-01-18,-0.00967237700735545,-0.009663357565146661,1.0592247936321617,1.0593469267739295
2023-01-19,-0.009244357031861782,-0.009251984959717095,1.0494329414628258,1.0495458649402944
2023-01-20,0.025642034523473325,0.025642946522462205,1.0763425371778859,1.0764593134278297
2023-01-23,0.020958473646409646,0.020965238682357258,1.0989010338778382,1.0990275398656908
2023-01-24,-0.0017029199102436222,-0.0017098913530156962,1.0970296934278603,1.0971483221785483
2023-01-25,-0.0020445345072371006,-0.0020346063630132197,1.0947867783641834,1.0949160572210745
2023-01-26,0.018198581095223293,0.018186245613984107,1.1147103443322222,1.114828469564392
2023-01-27,0.009350526830228708,0.009352559780203867,1.1251334733148342,1.125254969470666
2023-01-30,-0.019191062505597968,-0.019184303195767378,1.1035409665013085,1.1036677369637968
2023-01-31,0.014332182227204808,0.014329714975996416,1.119357116728391,1.119482981062691
2023-02-01,0.020546968715734113,0.02055449245577569,1.1423565123875437,1.1424933855513133
2023-02-02,0.035413864438965596,0.035413904638194375,1.1828117710582058,1.1829535373569953
2023-02-03,-0.017722851152783384,-0.01772372598071994,1.1618489740979812,1.1619871930129566
2023-02-06,-0.008369133221983974,-0.008368973282972147,1.1521253052499298,1.1522625532394755
2023-02-07,0.020502629949489478,0.02050159629152177,1.1757469040389117,1.1758857749278293
2023-02-08,-0.017602842104793813,-0.01760304116187503,1.1550504169319147,1.1551866092301113
2023-02-09,-0.008804960700387315,-0.00880567508185182,1.1448802434038632,1.1450144112903249
2023-02-10,-0.006487778800340095,-0.00648841413665251,1.1374525136317795,1.137585083597438
2023-02-13,0.015858387959449553,0.015860814570419383,1.1554906768784035,1.1556281096664518
2023-02-14,0.007309487265151823,0.007309169173990728,1.1639367212660479,1.164074791022223
2023-02-15,0.007541848417063442,0.007542166939181005,1.1727149555848904,1.172854437425805
2023-02-16,-0.01860323662888187,-0.018603630628762788,1.150898661767916,1.1510350866906298
2023-02-17,-0.0069531109464450016,-0.00695315143507798,1.1428963356845285,1.1430317654257818
2023-02-21,-0.02350041319107811,-0.02349942014415383,1.116037799561373,1.1161711817319275
2023-02-22,0.00014830128228145634,0.0001304629456921965,1.1162033093981225,1.116316800712193
2023-02-23,0.006743126694525955,0.006725306591810351,1.1237300097302432,1.1238243734505713
2023-02-24,-0.016860902122160463,-0.0168595532585842,1.1047829080244471,1.1048771965730864
2023-02-27,0.005382790940561034,0.005366912323112172,1.1107297234530478,1.1108069756149002
2023-02-28,-0.0015128135541658992,-0.0015134467997229258,1.109049396472393,1.109125828352546
2023-03-01,-0.006522220848345238,-0.006537639041323805,1.1018159313768763,1.1018747640353679
2023-03-02,0.006355203794706202,0.0063422582260834115,1.1088181961650303,1.108863138321685
2023-03-03,0.017765992323253318,0.01775902813539488,1.128517451725982,1.1285554699934421
2023-03-06,0.0002691265571489314,0.0002631460512424981,1.1288211657424474,1.1288524449089792
2023-03-07,-0.010977564406488161,-0.010957730143230893,1.1164294586921026,1.1164827844461402
2023-03-08,0.004020802216448756,0.003959292357271045,1.1209184007341204,1.1209032662016225
2023-03-09,-0.012292780843281826,-0.012260088018941318,1.107139196490694,1.1071608934972719
2023-03-10,-0.007694764198117893,-0.00770370494689951,1.0986200214392043,1.0986316526450233
2023-03-13,0.008101733153433053,0.008200820258471773,1.1075207476899236,1.107641333358633
2023-03-14,0.016427588162800932,0.016420671530698164,1.1257146424147308,1.1258295478675397
2023-03-15,0.005707628893312849,0.0056886496093304035,1.1321398038334025,1.1322339976851892
2023-03-16,0.019904944360079134,0.019851435627798716,1.1546749836365373,1.154710468005842
2023-03-17,-0.003705587478276751,-0.0037047257288987602,1.1503962344756944,1.1504325824255919
2023-03-20,0.003258720119264984,0.003262788721698414,1.1541450538301072,1.1541862008806045
2023-03-21,0.012509900142419015,0.012514263309943822,1.1685832932033886,1.168629990907128
2023-03-22,-0.012156548038092364,-0.012161497744604238,1.1543773542630493,1.1544176999084341
2023-03-23,0.011254290536758972,0.011254552624808213,1.1673690523969809,1.1674101546630637
2023-03-24,0.0033939832201527976,0.0033933944929036355,1.1713310833725419,1.1713716378528571
2023-03-27,-0.006834631295898562,-0.006827073385469308,1.163325467292265,1.1633745977195784
2023-03-28,-0.004659728470895417,-0.004661781385186783,1.1579046864914055,1.1579511996759302
2023-03-29,0.01684820027883656,0.01684384207024873,1.1774132965532162,1.1774555468083268
2023-03-30,0.009086418372550756,0.00909455313781012,1.188111766363103,1.1881639788461844
2023-03-31,0.015483968475659065,0.015490360354479458,1.206508451499029,1.206569067038724
2023-04-03,-0.0020502214552532367,-0.002054378600653135,1.2040348419858213,1.2040903173671895
2023-04-04,-0.0033248163706565722,-0.0033240689128631144,1.200031647232346,1.2000878381749498
2023-04-05,-0.009732891685856015,-0.009733497861534324,1.1883518691902342,1.1884067857684206
2023-04-06,0.006661408876767805,0.006661367353916579,1.1962679668803815,1.1963231999343114
2023-04-10,-0.0006116940528926209,-0.000611540659579565,1.1955362168793748,1.1955915996555533
2023-04-11,-0.006328616017749278,-0.006328301791759811,1.1879701272274328,1.18802553519324
2023-04-12,-0.008728705155629785,-0.008728946559617038,1.1776006862531685,1.1776553237850778
2023-04-13,0.01942358915702242,0.019422195138252957,1.2004739181739779,1.200527975289234
2023-04-14,-0.0019484993017958381,-0.0019475129156898171,1.1981347955825916,1.1981899315517113
2023-04-17,0.0008139305458873123,0.0008130561314816704,1.1991099940908068,1.1991641272222389
2023-04-18,7.458446968588947e-05,7.355619241872666e-05,1.199199429073811,1.1992523331695226
2023-04-19,-0.0004765169542171591,-0.00047576899650716905,1.19862799021437,1.1986817660904117
2023-04-20,-0.00751593061076284,-0.007517406459346559,1.1896191854118006,1.1896707880393027
2023-04-21,0.000990992413278821,0.000992216024114348,1.1907980889992344,1.1908511984586159
2023-04-24,-0.002032724868660256,-0.002032371648566747,1.1883775241101726,1.188430946245207
2023-04-25,-0.018637700993637957,-0.018636477995093603,1.1662288991482475,1.16628277906682
2023-04-26,0.005945919254360221,0.005946229491585331,1.1731632020146845,1.173217764123235
2023-04-27,0.026918484048580427,0.02691737342155668,1.2047429769544982,1.2047977047849439
2023-04-28,0.006854417252765731,0.0068550081248466704,1.2130007880008835,1.2130566028400411
2023-05-01,-0.0011948301168044988,-0.0011943711106457105,1.2115514581276725,1.211607763078031
2023-05-02,-0.008541905826191349,-0.008540047314829621,1.2012024996687611,1.2012605754543297
2023-05-03,-0.0064431214868552085,-0.006443361217279407,1.193463006033081,1.1935204196506006
2023-05-04,-0.0034740542296807174,-0.003474777342612759,1.1893168508290044,1.189373201938453
2023-05-05,0.020988244715223058,0.02098835359135898,1.214278523938142,1.2143361872528242
2023-05-08,0.0024337737666209236,0.0024339275770364956,1.2172338031550738,1.2172917935867722
2023-05-09,-0.006252152991683865,-0.006251802385846913,1.209623471191099,1.2096815258473546
2023-05-10,0.01079320945720854,0.010793557724015926,1.22267919068002,1.2227382932242636
2023-05-11,0.003206955399253184,0.0032062987267240067,1.2266002683121258,1.2266587574569454
2023-05-12,-0.0035646467372276998,-0.0035651273626934876,1.2222278716678043,1.222285562756048
2023-05-15,0.005340443026371555,0.005340400438277579,1.2287551099816896,1.2288130571110907
2023-05-16,0.0010507557154090944,0.0010509949168552035,1.230046231436341,1.2301045333878797
2023-05-17,0.011963800328048554,0.011963555938886603,1.2447622589435139,1.2448209577837437
2023-05-18,0.01832895977950547,0.01832791508384202,1.267577456322736,1.267635930592591
2023-05-19,-0.0022089296638848743,-0.0022103042762608633,1.264777466878193,1.2648340694744602
2023-05-22,0.003314433530204794,0.003315961757785181,1.2689694877226618,1.2690282108787814
2023-05-23,-0.012545864872172343,-0.012545864872172343,1.2530491680027835,1.2531071544261216
2023-05-24,-0.005119344374186582,-0.00511796936334102,1.2466343777939892,1.2466937904007853
2023-05-25,0.024040056610334735,0.024038420642790215,1.2766035388085462,1.276662340147194
2023-05-26,0.025323061445100364,0.02532199360783127,1.3089310486628274,1.3089899757637602
2023-05-30,0.004522231979886493,0.004522383487269179,1.3148503385105568,1.3149097304151551
2023-05-31,-0.005600364503409416,-0.005599862659353318,1.3074866973474664,1.307546416515383
2023-06-01,0.01146477142431177,0.011463914010326629,1.3224767334728833,1.322536016198826
2023-06-02,0.007367621830149646,0.007368554455045624,1.3322202419242832,1.3322811948529463
2023-06-05,0.000720561313138002,0.0007203651342909863,1.3331801882911933,1.33324092377479
2023-06-06,-0.00015459390508100015,-0.00015468205564916505,1.3329740867597089,1.333034695328025
2023-06-07,-0.01684211739872816,-0.016841966609707288,1.3105239807010394,1.310583769499729
2023-06-08,0.012360117021150035,0.012360282409509498,1.3267222104615275,1.3267829550120653
2023-06-09,0.0037667932415839387,0.0037659645398437167,1.3317196987173532,1.33177957257271
2023-06-12,0.01672796535335182,0.016728703793397214,1.3539966596978732,1.354058518560376
2023-06-13,0.007566855571098855,0.0075655900627383445,1.3642421568655572,1.3643027702327624
2023-06-14,0.007209929703365949,0.007209057473511542,1.374078246914926,1.3741381073146413
2023-06-15,0.011847573054208381,0.0118458251332268,1.3903577393274493,1.3904159070427937
2023-06-16,-0.006234889347268257,-0.006231799129393232,1.3816890126696246,1.38175111440379
2023-06-20,-0.0014533611367595993,-0.001453647776856533,1.3796809195555229,1.3797425349681678
2023-06-21,-0.013484577488073014,-0.01348379464581977,1.3610765052869607,1.3611383699625543
2023-06-22,0.011621367451566195,0.011620990965107237,1.376894075484594,1.37695614666215
2023-06-23,-0.009804865511185689,-0.009805692836331216,1.3633938142513193,1.3634541376388827
2023-06-26,-0.013252873085201483,-0.01325350461734996,1.3453249290658977,1.345383591930141
2023-06-27,0.017003138937721544,0.01700363596284724,1.3681996757511856,1.3682600047577087
2023-06-28,0.0019163701371332413,0.001916717182847342,1.3708216527514305,1.3708825722194307
2023-06-29,-0.002010354142259192,-0.0020104906479762093,1.3680658157635233,1.36812642562851
2023-06-30,0.015319486145477429,0.015319156309601298,1.389023881074214,1.3890849681940092
2023-07-03,0.0023334958415489712,0.0023330757397921936,1.392265162524513,1.3923258086338126
2023-07-05,-4.095695974142533e-05,-3.943955590551684e-05,1.3922081395763022,1.3922708959222443
2023-07-06,-0.007582362620069993,-0.007583088061445466,1.3816519126194218,1.3817131831130782
2023-07-07,-0.003275687479502206,-0.003274758778480765,1.377126052748224,1.3771884057373363
2023-07-10,0.00032496953495964227,0.0003248750540346413,1.3775735767611665,1.377635819895066
2023-07-11,0.004925257411642479,0.004925600948493139,1.3843584812301923,1.3844215041962191
2023-07-12,0.0125836258004937,0.012582752618420071,1.4017787303317328,1.4018413375031413
2023-07-13,0.016831602784661618,0.016831415998796232,1.4253729131126638,1.4254363122189657
2023-07-14,-0.00023251412917772227,-0.00023205154724938057,1.4250414937710179,1.42510553751721
2023-07-17,0.009236887917153972,0.009237111978145291,1.4382044423262745,1.4382693969479314
2023-07-18,0.00813756629055766,0.00813756629055766,1.4499079263150791,1.4499734095092756
2023-07-19,-0.00020112003563647744,-0.00020257692688377263,1.4496163207812691,1.449679678351914
2023-07-20,-0.022836872179076508,-0.022838078527101895,1.4165116181548842,1.416571780018569
2023-07-21,-0.0029649959241700953,-0.0029649959241700953,1.4123116669805154,1.4123716504645196
2023-07-24,0.0015594575524681136,0.0015611633471765002,1.4145141070760272,1.414576593317816
2023-07-25,0.006728245898546355,0.006728393979586108,1.4240313058153973,1.4240944219519591
2023-07-26,-0.003272387623940939,-0.0032724337152362183,1.4193713233941425,1.4194341673518838
2023-07-27,-0.002459069684753879,-0.0024600422736270303,1.415880990401375,1.4159422992955675
2023-07-28,0.018064856376504058,0.018065548849232154,1.441458677139198,1.4415220740711856
2023-07-31,0.0005285063648145934,0.0005274874879206442,1.4422204972246833,1.4422824589288195
2023-08-01,-0.0023660683624408367,-0.00236653451053926,1.4388081049345363,1.438869247715819
2023-08-02,-0.021756579716036423,-0.021755499644735266,1.4075045617034487,1.407565928308317
2023-08-03,-0.0016441892085790114,-0.0016443429234832647,1.4051903578920701,1.405251407234767
2023-08-04,-0.004607562942474296,-0.004607659757135492,1.3987158548719243,1.3987764868769934
2023-08-07,0.008359560309420838,0.008358315792672969,1.4104085044164694,1.410467902477677
2023-08-08,-0.008416369725077155,-0.008415998925710322,1.3985379849799071,1.3985974061256758
2023-08-09,-0.010891408829307746,-0.010889900828869856,1.3833059360221747,1.3833668190734525
2023-08-10,0.0018004204883815163,0.0017990117509915906,1.3857964683710886,1.3858555122368976
2023-08-11,-0.006309682231767391,-0.006309728108551803,1.3770525330177614,1.377111140756945
2023-08-14,0.011089651639267673,0.011090574042661842,1.3923235658978994,1.3923840938284844
2023-08-15,-0.010540955474125058,-0.01054119891680335,1.3776471451841947,1.3777066961268454
2023-08-16,-0.010508984135232788,-0.01050830404488046,1.3631694731915052,1.3632293352792768
2023-08-17,-0.010826472158197457,-0.010827052370213003,1.3484111568430928,1.3484695798735975
2023-08-18,-0.0012303316677230109,-0.0012296028159717062,1.3467521638957176,1.3468114978809327
2023-08-21,0.0159331512596426,0.015932559415022408,1.368210169832319,1.3682696520917559
2023-08-22,-0.0013929649940982551,-0.0013922744731164121,1.3663043009611733,1.3663646451828086
2023-08-23,0.01568883114550209,0.0156879566636214,1.3877400184323265,1.3878001145231411
2023-08-24,-0.02117713360996127,-0.021175920001883605,1.358351662646095,1.358412170319394
2023-08-25,0.007683264815725311,0.007682586407797023,1.3687882381830856,1.3688482891952758
2023-08-28,0.007464821434748603,0.007464143968036279,1.3790059979631064,1.3790655698962295
2023-08-29,0.021672135650096236,0.021672572081968055,1.408892003013259,1.408953467865566
2023-08-30,0.005526263170848721,0.005526554597899125,1.4166779110012147,1.4167401261316244
2023-08-31,0.002962462201315228,0.0029602340928010945,1.4208747657639937,1.4209340085536384
2023-09-01,-0.0010747120774740933,-0.0010738166921099644,1.419347734492649,1.4194081858968668
2023-09-05,0.0011966322573289524,0.001198081554957985,1.4210461717761096,1.4211087526633461
2023-09-06,-0.008732257421203142,-0.008731870000728193,1.4086372307967454,1.408699815778193
2023-09-07,-0.007055659960024433,-0.007056491125890197,1.3986983654892131,1.3987593380291108
2023-09-08,0.0013995766467531977,0.0013989473265310231,1.4006559510574037,1.400716128665507
2023-09-11,0.011664054493363503,0.011664596316803673,1.4169932783969912,1.417054916860826
2023-09-12,-0.010983721262994982,-0.010984608192841838,1.4014294191955412,1.4014891238113696
2023-09-13,0.003775290314735198,0.003775435659422675,1.4067202221086152,1.4067803558257
2023-09-14,0.00810247105023904,0.008103094548227474,1.4181181319840361,1.4181796300575447
2023-09-15,-0.016940026793525142,-0.016939932954278966,1.3940951728318427,1.3941557622072458
2023-09-18,0.001059478577379078,0.0010586552976559202,1.3955721868022855,1.395631692590664
2023-09-19,-0.002129889066183256,-0.0021289721910584133,1.3925997728605457,1.3926604315281785
2023-09-20,-0.014257375660042912,-0.014257618547794747,1.3727449547547825,1.3728044103288426
2023-09-21,-0.01821396206715667,-0.018214790473837946,1.3477418302209982,1.3477990656331422
2023-09-22,0.00016053100157691904,0.00015545692120117163,1.3479581845668707,1.3480085903262835
2023-09-25,0.004646169157685269,0.004651149752110451,1.3542210263098549,1.3542783801470224
2023-09-26,-0.0149288286066584,-0.014927334109703693,1.3340040927125418,1.3340626142890195
2023-09-27,0.0022513580819487327,0.002250244129329126,1.337007413608023,1.3370645808549808
2023-09-28,0.008247134231357247,0.00824717762677526,1.3480338932163682,1.3480915899517616
2023-09-29,0.0006855861028922234,0.0006866936595372905,1.3489580865197852,1.349017315899057
2023-10-02,0.00815625852670996,0.00815525991210167,1.3599605374151365,1.3600189027361398
2023-10-03,-0.017405090607613485,-0.017404034255489694,1.3362903010386473,1.3363490871648065
2023-10-04,0.013492272441502343,0.013492990102072486,1.3543198938411978,1.3543804321708346
2023-10-05,-0.00293298179316209,-0.0029346399815536797,1.3503476982504443,1.3504058132043522
2023-10-06,0.01660135705346629,0.01660386223333701,1.3727653025354263,1.3728277652858947
2023-10-09,0.005160333660712431,0.005158740647115598,1.3798492295343578,1.379909827680164
2023-10-10,0.005487145596998539,0.005488301670877909,1.3874206631587191,1.387483189093082
2023-10-11,0.007138153198902777,0.007137664273277167,1.3973242844036693,1.3973865782816446
2023-10-12,-0.003505483470151066,-0.003506267932846168,1.3924259872222515,1.392486966532426
2023-10-13,-0.012293532622119387,-0.012293828826008192,1.375308152924448,1.375367970123429
2023-10-16,0.011164660292083062,0.011164416159771266,1.3906630012487815,1.3907231505147066
2023-10-17,-0.0032567494856785483,-0.0032550678904586508,1.3861339602347122,1.3861962522429487
2023-10-18,-0.012957301205246633,-0.01295793055481143,1.3681734050011298,1.3682340174710448
2023-10-19,-0.009259403237896329,-0.009260379013982701,1.3555049357448588,1.3555636518894387
2023-10-20,-0.014760396697699138,-0.01476100040987338,1.3354971451675755,1.3355541762682892
2023-10-23,0.0029862916724176063,0.0029875095573728304,1.339485329170727,1.3395441571342799
2023-10-24,0.009675569515617525,0.00967648009479031,1.352445612588268,1.3525062295068826
2023-10-25,-0.024242354810853867,-0.024242022011953693,1.3196591461855205,1.3197187437198723
2023-10-26,-0.01883755254132837,-0.018836606126772463,1.2947999976826063,1.294859721546302
2023-10-27,0.004770268045515231,0.004768959420766633,1.300976540736885,1.3010348550139417
2023-10-30,0.011133635534891533,0.011134353889294228,1.3154611393808933,1.3155210375119737
2023-10-31,0.004717367753097001,0.004717367753097001,1.3216666533402608,1.3217268340328534
2023-11-01,0.01721628640419345,0.01721582862982774,1.3444208449750386,1.344481456703008
2023-11-02,0.01803891224983597,0.01803951859576152,1.3686727346243934,1.3687352549428584
2023-11-03,0.011660064234905995,0.01166116246463222,1.3846315466266783,1.3846962991218168
2023-11-06,0.0039939438836503645,0.0039927401390863985,1.390161687323437,1.390225031615765
2023-11-07,0.009358962137051273,0.009358661743469054,1.4031721579194765,1.4032356774339605
2023-11-08,0.0006211108493442593,0.000620675047301766,1.404043683370258,1.4041066308044272
2023-11-09,-0.007650843113622127,-0.007651687163344941,1.39330156542412,1.3933628461215335
2023-11-10,0.022233952604430517,0.02223505028107964,1.424280166393439,1.4243443390648343
2023-11-13,-0.0030812099339718,-0.003082412687151414,1.4198916601959886,1.4199539220032287
2023-11-14,0.021415918886166115,0.021415289768170958,1.4502999448178895,1.4503626467003787
2023-11-15,0.000712406203496768,0.0007136409801210202,1.4513331474955087,1.4513976849211008
