date,QQQ_return,v1_return,v2_return,QQQ_equity,v1_equity,v2_equity
2007-07-10,-0.008386145263820421,-0.008271354797252307,-0.008271354797252307,1.0281394255249738,1.0129468909418384,1.0129468909418384
2007-07-11,0.006807024296729525,0.006711075890139326,0.006711075890139326,1.0351379955749478,1.01974485439963,1.01974485439963
2007-07-12,0.015365433220139613,0.015250596224519361,0.015250596224519361,1.0510433393195837,1.03529657142611,1.03529657142611
2007-07-13,0.00686049398583255,0.006812339100580469,0.006812339100580469,1.058254015827835,1.042349362740333,1.042349362740333
2007-07-16,-0.0010021528673365143,-0.0009966187205358115,-0.0009966187205358115,1.0571934835315029,1.0413105378520875,1.0413105378520875
2007-07-17,0.0076224856577225,0.007540514566804958,0.007540514566804958,1.0652519256971595,1.0491625551313288,1.0491625551313288
2007-07-18,-0.0011938865565133128,-0.0011223669826812342,-0.0011223669826812342,1.0639801357437697,1.047985009719984,1.047985009719984
2007-07-19,0.0029897466296111563,0.002998455360595956,0.002998455360595956,1.067161166768583,1.051127345990203,1.051127345990203
2007-07-20,-0.00536548476431975,-0.005279826370402611,-0.005279826370402611,1.0614353297872126,1.0455775761101926,1.0455775761101926
2007-07-23,0.0003994819882899847,0.0003826455727194538,0.0003826455727194538,1.061859354083197,1.0459776617406258,1.0459776617406258
2007-07-24,-0.01477937211705549,-0.014651261886747135,-0.014651261886747135,1.0461657395532253,1.0306527690907765,1.0306527690907765
2007-07-25,0.0014191354655450628,0.0013776257208775809,0.0013776257208775809,1.0476503904570635,1.0320726228547696,1.0320726228547696
2007-07-26,-0.008502116098014989,-0.00848976046380767,-0.00848976046380767,1.0387431452072668,1.0233105735054788,1.0233105735054788
2007-07-27,-0.020211883712177303,-0.02004249367259749,-0.02004249367259749,1.0177481895495162,1.0028008778108932,1.0028008778108932
2007-07-30,0.011668509037054076,0.011572324200031278,0.011572324200031278,1.02962379349672,1.0144056146769966,1.0144056146769966
2007-07-31,-0.021009002983105596,-0.020777216254773256,-0.020777216254773256,1.007992424147671,0.9933290898507965,0.9933290898507965
2007-08-01,0.007784776651137637,0.007728187495644211,0.007728187495644211,1.0158394200356995,1.001005723302041,1.001005723302041
2007-08-02,0.009185957925287536,0.009106918953589994,0.009106918953589994,1.025170878206996,1.0101218012962325,1.0101218012962325
2007-08-03,-0.019032374899120796,-0.01881938339515122,-0.01881938339515122,1.0056594417172995,0.991111931841838,0.991111931841838
2007-08-06,0.011598422757971072,0.011494155291382481,0.011494155291382481,1.017323505072882,1.0025039262975701,1.0025039262975701
2007-08-07,0.007087982125465908,0.007033335492509795,0.007033335492509795,1.0245342758926548,1.0095548727437793,1.0095548727437793
2007-08-08,0.010970416284677542,0.010865809323385541,0.010865809323385541,1.035773843397118,1.020524503492508,1.020524503492508
2007-08-09,-0.023136573317300346,-0.022982702386274742,-0.022982702386274742,1.0118095859292187,0.9970700925508388,0.9970700925508388
2007-08-10,-0.00901300615144185,-0.008879140505218312,-0.008879140505218312,1.0026901399071508,0.9882169671055289,0.9882169671055289
2007-08-13,0.006768444150548003,0.006690117103028939,0.006690117103028939,1.0094767921194177,0.994828254338665,0.994828254338665
2007-08-14,-0.01701653174473694,-0.016860077195000142,-0.016860077195000142,0.9922989982407424,0.9780553731747478,0.9780553731747478
2007-08-15,-0.019021602504268764,-0.018856238811912947,-0.018856238811912947,0.9734238811308229,0.9596129274868902,0.9596129274868902
2007-08-16,-0.009803829431350386,-0.009758419322660358,-0.009758419322660358,0.9638805994358132,0.9502486221530275,0.9502486221530275
2007-08-17,0.01892225836196948,0.018766403648572485,0.018766403648572485,0.9821193971684277,0.968081371362851,0.968081371362851
2007-08-20,0.004750529956522032,0.004709583718268273,0.004709583718268273,0.9867849847855577,0.9726406316273802,0.9726406316273802
2007-08-21,0.010531159906012277,0.010436042043377664,0.010436042043377664,0.9971769752531863,0.9827911501521409,0.9827911501521409
2007-08-22,0.013610501158815902,0.013501310618517896,0.013501310618517896,1.0107490536304142,0.9960601187434756,0.9960601187434756
2007-08-23,-0.0027273134442635794,-0.0027072512370343526,-0.0027072512370343526,1.0079924241476712,0.9933635337548468,0.9933635337548468
2007-08-24,0.014096487144921843,0.01401800281711389,0.01401800281711389,1.0222015763968475,1.0072885065694406,1.0072885065694406
2007-08-27,-0.006638973600585074,-0.006599676503516931,-0.006599676503516931,1.0154152071166724,1.0006407282803715,1.0006407282803715
2007-08-28,-0.02380970956788564,-0.023607785513385982,-0.023607785513385982,0.99123846594441,0.9770178165911703,0.9770178165911703
2007-08-29,0.02866939809209601,0.02843086759762883,0.02843086759762883,1.0196566761287689,1.0047952807751983,1.0047952807751983
2007-08-30,0.0051993282395299545,0.005141086919129458,0.005141086919129458,1.0249582058795905,1.0099610206495948,1.0099610206495948
2007-08-31,0.011173188468232453,0.011101152798701303,0.011101152798701303,1.0364102570859446,1.0211727522605583,1.0211727522605583
2007-09-04,0.016574955662466362,0.016477226911750232,0.016477226911750232,1.0535887111452695,1.0379988474156518,1.0379988474156518
2007-09-05,-0.010064292886400872,-0.00994914654403654,-0.00994914654403654,1.042985085774498,1.0276716447701726,1.0276716447701726
2007-09-06,-0.000813640072779509,-0.0007382190681751856,-0.0007382190681751856,1.0421364713134005,1.0269129979661804,1.0269129979661804
2007-09-07,-0.018518823531867734,-0.018293825496289738,-0.018293825496289738,1.0228373299050242,1.0081268307815154,1.0081268307815154
2007-09-10,-0.0006215587655914456,-0.0005894745214617216,-0.0005894745214617216,1.0222015763968475,1.0075325657003678,1.0075325657003678
2007-09-11,0.015144982645426408,0.01503737643741115,0.01503737643741115,1.0376828015315052,1.022683212163755,1.022683212163755
2007-09-12,0.00020422217405391407,0.00021107891470075488,0.00021107891470075488,1.0378947193692123,1.0228990790262613,1.0228990790262613
2007-09-13,0.004904511324982153,0.004824342164419854,0.004824342164419854,1.0429850857744978,1.027833894183154,1.027833894183154
2007-09-14,0.0008128262512743234,0.0008107327447012636,0.0008107327447012636,1.0438328514319029,1.0286671927772821,1.0286671927772821
2007-09-17,-0.008329739617820575,-0.008192385520290064,-0.008192385520290064,1.035137995574948,1.020239954561976,1.020239954561976
2007-09-18,0.025199394300023714,0.02498767958758927,0.02498767958758927,1.0612228460803774,1.0457333836490272,1.0457333836490272
2007-09-19,0.0025982192840803275,0.002565305832271395,0.002565305832271395,1.0639801357437702,1.0484160095971031,1.0484160095971031
2007-09-20,-0.002790306090128758,-0.002746377592152776,-0.002746377592152776,1.0610113054912282,1.0455366633610914,1.0455366633610914
2007-09-21,0.007119327784370411,0.00704690082480363,0.00704690082480363,1.068564992757943,1.0529044565364931,1.0529044565364931
2007-09-24,0.004566920960835885,0.0045288591322334105,0.0045288591322334105,1.0734450446213848,1.0576729124998476,1.0576729124998476
2007-09-25,0.009488648484358375,0.009394459032647134,0.009394459032647134,1.0836305873170735,1.067609177346268,1.067609177346268
2007-09-26,0.004894727245156938,0.004834208799986646,0.004834208799986646,1.0889346634764998,1.0727702230263418,1.0727702230263418
2007-09-27,0.0050664485266569415,0.005046608194109478,0.005046608194109478,1.094451694897896,1.0781840740242632,1.0781840740242632
2007-09-28,-0.003296264007100924,-0.0032339243597324374,-0.0032339243597324374,1.0908440931684935,1.0746973082830005,1.0746973082830005
2007-10-01,0.011476430742523913,0.011407670200967618,0.011407670200967618,1.103363089854633,1.0869571007417604,1.0869571007417604
2007-10-02,0.00019232179483807954,0.00012389122527354073,0.00012389122527354073,1.1035752906244318,1.087091765188791,1.087091765188791
2007-10-03,-0.0069212278323222964,-0.006878032421288574,-0.006878032421288574,1.0959371946078988,1.0796147127829068,1.0796147127829068
2007-10-04,0.0023228968610828904,0.0023632783643960068,0.0023632783643960068,1.0984829436771975,1.0821661428755103,1.0821661428755103
2007-10-05,0.020281784849534468,0.020087417078105473,0.020087417078105473,1.1207621384017417,1.1039040655352554,1.1039040655352554
2007-10-08,0.0062483448874095515,0.006145061111818705,0.006145061111818705,1.1277650467792264,1.1106876234795549,1.1106876234795549
2007-10-09,0.0043270211772703515,0.004312457445353339,0.004312457445353339,1.1326449100196254,1.115477416590891,1.115477416590891
2007-10-10,0.002435297296844441,0.0024264587490689642,0.0024264587490689642,1.1354032371072809,1.1181840765277669,1.1181840765277669
2007-10-11,-0.01588496394500649,-0.015691112807437433,-0.015691112807437433,1.117367397622788,1.1006385240434895,1.1006385240434895
2007-10-12,0.01652076972017391,0.016358746398880422,0.016358746398880422,1.1358271670917441,1.1186435905351548,1.1186435905351548
2007-10-15,-0.00765907266488719,-0.007547804543481675,-0.007547804543481675,1.1271277842842355,1.110200287359977,1.110200287359977
2007-10-16,-0.004706001268381055,-0.0046596452333738094,-0.0046596452333738094,1.1218235195017665,1.10502714788289,1.10502714788289
2007-10-17,0.012861583063030535,0.012731940438457736,0.012731940438457736,1.1362519458798996,1.1190962877126138,1.1190962877126138
2007-10-18,0.004294784769887761,0.0043094416941233,0.0043094416941233,1.14113190343182,1.1239189679146213,1.1239189679146213
2007-10-19,-0.024916420865828237,-0.024669061443593515,-0.024669061443593515,1.112698980662489,1.0961929418375154,1.0961929418375154
2007-10-22,0.012014020524123037,0.011846731531194426,0.011846731531194426,1.126066969053339,1.1091792453258547,1.1091792453258547
2007-10-23,0.020915880609344795,0.020730067479935315,0.020730067479935315,1.1496196513361854,1.1321726059288033,1.1321726059288033
2007-10-24,-0.007567347529217727,-0.0074579367293798856,-0.0074579367293798856,1.1409200799081063,1.1237289342670491,1.1237289342670491
2007-10-25,-0.013390188690501903,-0.013216032889464312,-0.013216032889464312,1.1256429447573542,1.1088776957129332,1.1088776957129332
2007-10-26,0.01658799439801295,0.0165054723433859,0.0165054723433859,1.144315103619152,1.1271802458517206,1.1271802458517206
2007-10-29,0.004079248268593849,0.0040768981650048785,0.0040768981650048785,1.148983049024316,1.131775644927663,1.131775644927663
2007-10-30,0.0020310505128884326,0.001975814176558561,0.001975814176558561,1.151316691635337,1.1340118232915948,1.1340118232915948
2007-10-31,0.014191157280599498,0.014098384287012199,0.014098384287012199,1.1676552078861135,1.149999557762375,1.149999557762375
2007-11-01,-0.018716659172465788,-0.018549161047186003,-0.018549161047186003,1.1458006033291546,1.128668030761248,1.128668030761248
2007-11-02,0.007777604193447418,0.007796961374948895,0.007796961374948895,1.154712186906462,1.137468211802233,1.137468211802233
2007-11-05,-0.006431357431358475,-0.0063602314906393365,-0.0063602314906393365,1.147285820102121,1.1302336506619273,1.1302336506619273
2007-11-06,0.011281591191933726,0.011230396232164593,0.011230396232164593,1.1602290297048155,1.1429266223937864,1.1429266223937864
2007-11-07,-0.02432389394132628,-0.0240539715911646,-0.0240539715911646,1.1320077418386276,1.1154346978879406,1.1154346978879406
2007-11-08,-0.03036508113959291,-0.030062858881740557,-0.030062858881740557,1.0976342349070503,1.0819015419735385,1.0819015419735385
2007-11-09,-0.03344291886394457,-0.03308470220964175,-0.03308470220964175,1.060926142246766,1.0461071516371918,1.0461071516371918
2007-11-12,-0.02539963815970181,-0.025323605966199095,-0.025323605966199095,1.0339790021195299,1.0196159463307086,1.0196159463307086
2007-11-13,0.041247413793894516,0.04086866092167913,0.04086866092167913,1.0766279618741523,1.0612862847116353,1.0612862847116353
2007-11-14,-0.012810554618949643,-0.01264436570480071,-0.01264436570480071,1.062835760564275,1.0478669928102522,1.0478669928102522
2007-11-15,-0.0053903376073675124,-0.005408082750725264,-0.005408082750725264,1.0571067169936503,1.0422000414013808,1.0422000414013808
2007-11-16,0.009233381492240067,0.009133077087900263,0.009133077087900263,1.066867386589662,1.0517185347205125,1.0517185347205125
2007-11-19,-0.011535096885022744,-0.011420693102478306,-0.011420693102478306,1.0545609679218793,1.0397071801052813,1.0397071801052813
2007-11-20,0.00402399101588613,0.004095609659971445,0.004095609659971445,1.0588045117825011,1.043965414875662,1.043965414875662
2007-11-21,-0.011823709234664359,-0.01171867049730582,-0.01171867049730582,1.0462855150988342,1.031731528168151,1.031731528168151
2007-11-23,0.010748391532867663,0.010743793732206476,0.010743793732206476,1.0575314014702846,1.0428162388938038,1.0428162388938038
2007-11-26,-0.017255496011216565,-0.0170636321346754,-0.0170636321346754,1.0392831725904779,1.025022006209254,1.025022006209254
2007-11-27,0.020008635450070145,0.019756399131751104,0.019756399131751104,1.060077810720233,1.0452727500827523,1.0452727500827523
2007-11-28,0.03042388730392287,0.030102038756515605,0.030102038756515605,1.0923294985669747,1.076737590916873,1.076737590916873
2007-11-29,0.004273817530720647,0.004176208415630081,0.004176208415630081,1.0969979155272735,1.0812342715054852,1.0812342715054852
2007-11-30,-0.007543641053817551,-0.00750775411652893,-0.00750775411652893,1.0887225570157497,1.0731166304526578,1.0731166304526578
2007-12-03,-0.008380525619566481,-0.008238008984152943,-0.008238008984152943,1.0795984897340793,1.0642762860099448,1.0642762860099448
2007-12-04,-0.004127485921691765,-0.0027488196039011747,-0.0027488196039011747,1.0751424621666223,1.0613507824909936,1.0613507824909936
2007-12-05,0.017959696887388965,0.014749311827431829,0.014749311827431829,1.094451694897896,1.077004976140242,1.077004976140242
2007-12-06,0.014346228190292853,0.012215381828985551,0.012215381828985551,1.1101529486561539,1.0901610031555127,1.0901610031555127
2007-12-07,0.00019140038732512465,-0.00042343393388161746,-0.00042343393388161746,1.1103654323605168,1.0896993919933822,1.0896993919933822
2007-12-10,0.004012863247996545,0.004192630861748008,0.004192630861748008,1.114821176995882,1.0942680992942815,1.0942680992942815
2007-12-11,-0.023220328114988975,-0.020176774276114827,-0.020176774276114827,1.0889346634764994,1.0721892988572674,1.0721892988572674
2007-12-12,0.008963330216532839,0.008345379710393633,0.008345379710393633,1.0986951444494684,1.081137125677652,1.081137125677652
2007-12-13,-0.0054077175033330205,-0.005600775161914551,-0.005600775161914551,1.092753711486002,1.075081919717533,1.075081919717533
2007-12-14,-0.010290723401441326,-0.00930317599820878,-0.00930317599820878,1.081508485295201,1.0650802434059086,1.0650802434059086
2007-12-17,-0.024328152799756975,-0.02076459769254871,-0.02076459769254871,1.0551973816107056,1.042964280641303,1.042964280641303
2007-12-18,0.0032172512457273594,0.0037994017178214767,0.0037994017178214767,1.058592216701181,1.046926920920798,1.046926920920798
2007-12-19,-0.0002004556300821969,0.0002147003437561628,0.0002147003437561628,1.058380015931382,1.0471516964906074,1.0471516964906074
2007-12-20,0.02044914806638931,0.016833902198566605,0.016833902198566605,1.0800229855876704,1.0647793457363934,1.0647793457363934
2007-12-21,0.019725781311722423,0.01729478067784681,0.01729478067784681,1.1013272828130063,1.0831944709912056,1.0831944709912056
2007-12-24,0.007521779385500027,0.006352474359417552,0.006352474359417552,1.109611223665558,1.0900754360944402,1.0900754360944402
2007-12-26,0.004976629763022489,0.004867448285165569,0.004867448285165569,1.1151333479066359,1.0953813219065593,1.0953813219065593
2007-12-27,-0.011999464813808203,-0.01002646353746077,-0.01002646353746077,1.101752344535726,1.0843985210228477,1.0843985210228477
2007-12-28,-0.0009641276544453126,0.000640657348470853,0.000640657348470853,1.1006901146320092,1.0850932489040122,1.0850932489040122
2007-12-31,-0.011578812078153145,-0.010228718268410614,-0.010228718268410614,1.0879454306384042,1.0739941357660185,1.0739941357660185
2008-01-02,-0.015814171457989135,-0.011390419001665772,-0.011390419001665772,1.0707404750613527,1.0617608925543116,1.0617608925543116
2008-01-03,0.0041659477094824204,0.003998866820511722,0.003998866820511722,1.0752011238908847,1.066006732958864,1.066006732958864
2008-01-04,-0.04385592045925302,-0.04342298029037076,-0.04342298029037076,1.0280471889238267,1.0197175436041888,1.0197175436041888
2008-01-07,-0.004752602045375642,-0.004688236889678088,-0.004688236889678088,1.0231612897510047,1.0149368661992118,1.0149368661992118
2008-01-08,-0.02594962792684108,-0.02561348181457864,-0.02561348181457864,0.9966106349728193,0.9889407992338728,0.9889407992338728
2008-01-09,0.021313063370036245,0.021109429250482065,0.021109429250482065,1.017851460591247,1.0098167750682154,1.0098167750682154
2008-01-10,0.0014611142907348107,0.0014830727779958591,0.0014830727779958591,1.019338657906162,1.0113144068380826,1.0113144068380826
2008-01-11,-0.01958759710286373,-0.019365816256483682,-0.019365816256483682,0.9993722629637223,0.9917294778577215,0.9917294778577215
2008-01-14,0.017428002237801943,0.017302454436830372,0.017302454436830372,1.0167893249990512,1.0088888319620162,1.0088888319620162
2008-01-15,-0.02757470282018537,-0.027348249025864635,-0.027348249025864635,0.9887516615314654,0.9812974889461052,0.9812974889461052
2008-01-16,-0.010740947689736657,-0.010723731766059397,-0.010723731766059397,0.9781315316568158,0.9707743178919397,0.9707743178919397
2008-01-17,-0.01389817333348764,-0.013779261003304158,-0.013779261003304158,0.9645372900868996,0.9573977651904021,0.9573977651904021
2008-01-18,-0.0013209937573660513,-0.001293903711879503,-0.001293903711879503,0.9632631423479481,0.9561589846682771,0.9561589846682771
2008-01-22,-0.025799717417892887,-0.02553126329967653,-0.02553126329967653,0.9384112254762995,0.93174703787436,0.93174703787436
2008-01-23,-0.0038477889230534856,-0.003795990210640442,-0.003795990210640442,0.9348004171576427,0.9282101352397957,0.9282101352397957
2008-01-24,0.02045038238996355,0.020281878848946732,0.020281878848946732,0.9539174431468139,0.9470359807490937,0.9470359807490937
2008-01-25,-0.02048584488911509,-0.020266292341387493,-0.020266292341387493,0.934375638369487,0.92784307270542,0.92784307270542
2008-01-28,0.007729420813073151,0.007726705025897622,0.007726705025897622,0.9415978208759286,0.9350122424385372,0.9350122424385372
2008-01-29,0.0018043016794571098,0.0017574033041171603,0.0017574033041171603,0.9432967474055082,0.9366554360427888,0.9366554360427888
2008-01-30,-0.0009008259613860758,-0.0008824013125257813,-0.0008824013125257813,0.9424470012061542,0.9358289300566401,0.9358289300566401
2008-01-31,0.017128823782386338,0.016966131809286092,0.016966131809286092,0.9585900098140528,0.9517063270349244,0.9517063270349244
2008-02-01,0.010192354670658155,0.010040867427937191,0.010040867427937191,0.9683602991778274,0.961262284095011,0.961262284095011
2008-02-04,-0.0140377309982741,-0.012482653162319345,-0.012482653162319345,0.9547667177885608,0.9492631804046341,0.9492631804046341
2008-02-05,-0.028475781715727844,-0.025730962191929864,-0.025730962191929864,0.9275789891433718,0.9248377253994514,0.9248377253994514
2008-02-06,-0.019693401526524545,-0.016543638241297006,-0.016543638241297006,0.9093118036626036,0.9095375446385389,0.9095375446385389
2008-02-07,0.007007665958868259,0.006022938077120475,0.006022938077120475,0.9156839570351271,0.9150156329487129,0.9150156329487129
2008-02-08,0.01136628967329556,0.010581515340461405,0.010581515340461405,0.9260918861399778,0.9246978849055216,0.9246978849055216
2008-02-11,0.010779972025621865,0.009845159670418905,0.009845159670418905,0.9360751307657222,0.9338016832293152,0.9338016832293152
2008-02-12,-0.005672842092308339,-0.00583353708998551,-0.00583353708998551,0.9307649243623514,0.9283543164755061,0.9283543164755061
2008-02-13,0.021907669984449152,0.018908726914350634,0.018908726914350634,0.9511558151583825,0.9459083147255002,0.9459083147255002
2008-02-14,-0.018087976486354962,-0.016115029703273033,-0.016115029703273033,0.9339513311389379,0.9306649741371258,0.9306649741371258
2008-02-15,-0.0034117482039462965,-0.0029267175745374147,-0.0029267175745374147,0.9307649243623514,0.9279411806013123,0.9279411806013123
2008-02-19,-0.0018249974274726632,-0.0006610528524201456,-0.0006610528524201456,0.9290662807698082,0.9273277624369977,0.9273277624369977
2008-02-20,0.004571799698217083,0.004949852614742339,0.004949852614742339,0.9333137857118553,0.9319178981866195,0.9319178981866195
2008-02-21,-0.009558531300107753,-0.00837020967481859,-0.00837020967481859,0.9243926766783065,0.9241175499790812,0.9241175499790812
2008-02-22,0.003676176138165843,0.003401250561769427,0.003401250561769427,0.9277909069786066,0.9272607053150885,0.9272607053150885
2008-02-25,0.005036838040494818,0.0038582619223800157,0.0038582619223800157,0.9324640395125016,0.9308383199865249,0.9308383199865249
2008-02-26,0.00387263326005427,0.004079576657089929,0.004079576657089929,0.9360751307657222,0.9346357462682668,0.9346357462682668
2008-02-27,0.004991959991481387,0.004578408671175501,0.004578408671175501,0.9407479803675254,0.9389148906733721,0.9389148906733721
2008-02-28,-0.0038390332864884913,-0.0026408665934842686,-0.0026408665934842686,0.9371364175566976,0.9364353417044678,0.9364353417044678
2008-02-29,-0.02651778830469853,-0.02297209858353155,-0.02297209858353155,0.9122856324233055,0.9149234567177298,0.9149234567177298
2008-03-03,-0.006519305672460618,-0.005034372864313959,-0.005034372864313959,0.9063381635249439,0.9103173908943057,0.9103173908943057
2008-03-04,0.00562442208949987,0.005357365919614634,0.005357365919614634,0.9114357919124303,0.9151942942603154,0.9151942942603154
2008-03-05,0.00489367613497782,0.004940548260790044,0.004940548260790044,0.9158960634958767,0.9197158558391082,0.9197158558391082
2008-03-06,-0.02203112260533957,-0.021872911264434185,-0.021872911264434185,0.8957178450272512,0.8995989925358463,0.8995989925358463
2008-03-07,-0.0023713746166167393,-0.002359287661220252,-0.002359287661220252,0.8935937624659029,0.8974765797327102,0.8974765797327102
2008-03-10,-0.01925356016144575,-0.019046773345373177,-0.019046773345373177,0.876388901200373,0.8803825467357606,0.8803825467357606
2008-03-11,0.038051236391412724,0.03767880733168398,0.03767880733168398,0.909736582450759,0.9135543110923946,0.9135543110923946
2008-03-12,-0.002801446555083187,-0.0027068818444419677,-0.0027068818444419677,0.9071880040358191,0.9110814275137868,0.9110814275137868
2008-03-13,0.007726426630795702,0.007680223318268354,0.007680223318268354,0.9141973255893399,0.9180787363382196,0.9180787363382196
2008-03-14,-0.01835509284125958,-0.018132721343734143,-0.01303580540312363,0.8974171488029163,0.9014314704405911,0.9061108405865689
2008-03-17,-0.01822528236408405,-0.018023372122763087,-0.0045415654716167726,0.881061467867612,0.8851846356056708,0.9019956788795033
2008-03-18,0.044600211024397485,0.04407394460937583,0.007761561972881885,0.9203569952599728,0.9241982142044257,0.9089965742403983
2008-03-19,-0.024694380337531685,-0.0245547505466338,-0.021653635565084664,0.8976293495727152,0.9015047575989916,0.8893134936918862
2008-03-20,0.020437052471876438,0.020107246498709017,0.012191903142690856,0.9159742476902292,0.9196315359797935,0.9001559176704658
2008-03-24,0.03457919589443903,0.03420294363250527,0.025172889346095073,0.9476479006353711,0.9510856415675847,0.922815442980217
2008-03-25,0.005607844213820545,0.005652313106177233,0.006719566522737782,0.9529621624316883,0.9564614754045141,0.9290163627375323
2008-03-26,-0.0028996232912028574,-0.002833550101804058,-0.003073550101804058,0.9501989311498663,0.95375129389351,0.9261609844012627
2008-03-27,-0.022148229148775123,-0.02192855621917004,-0.02192855621917004,0.9291537074858379,0.93283690502626,0.9058516111868178
2008-03-28,-0.005032495527264591,-0.005041214618986592,-0.005041214618986592,0.9244777456087742,0.9281342739835114,0.9012850188018703
2008-03-31,0.0052883015975839776,0.005202754432422637,0.0029096224685504447,0.9293666627478079,0.9329631286913626,0.9039074179431442
2008-04-01,0.04277168716335167,0.04220303392562867,0.028555356220276707,0.9691172429069053,0.9723370032628849,0.9297188162526613
2008-04-02,-0.0021931329136940514,5.524837540396465e-05,0.0008871161606257004,0.9669918399842578,0.9723907233026603,0.9305435848393968
2008-04-03,0.002197953317457424,0.0020191007133505824,0.001971808906905706,0.9691172429069054,0.9743540781057362,0.932378438968247
2008-04-04,0.005922704519171207,0.005639097240163392,0.005564106436355003,0.9748570379810768,0.9798485554985242,0.9375662918416289
2008-04-07,-0.0021805103434874296,-0.0011489708047845504,-0.0012012513435003867,0.9727313521263375,0.9787227381151461,0.9364400390739335
2008-04-08,-0.007648609195937572,-0.00658811996478926,-0.00658811996478926,0.9652913101612872,0.9722747953041765,0.9302706597566824
2008-04-09,-0.011231009549543591,-0.007499031714548207,-0.007499031714548207,0.9544501142387743,0.9649836757789345,0.9232945305760534
2008-04-10,0.014254075985671744,0.010948362516606393,0.010948362516606393,0.9680549186916669,0.9755486668839697,0.9334030938064
2008-04-11,-0.027668222166798095,-0.022296654270826527,-0.022296654270826527,0.9412705601316442,0.9537971955340921,0.9125913277284788
2008-04-14,-0.004516129935849267,-0.003966613139328077,-0.0038735916730266184,0.9370196599773001,0.9500138510460323,0.9090563215605135
2008-04-15,0.0013605928302011794,0.0013046973016064367,0.0012899175306736216,0.9382945622084228,0.9512533315539808,0.910228929246064
2008-04-16,0.02786621586872018,0.023673745529638447,0.022565181878626144,0.964441281027369,0.9737730608594106,0.9307684105856886
