date,QQQ,TLT,IAU,XLU,BIL
2007-11-07,0.99,0.0015,0.0034999999999999,0.001,0.004
2007-11-08,0.99,0.0015,0.0034999999999999,0.001,0.004
2007-11-09,0.99,0.0015,0.0034999999999999,0.001,0.004
2007-11-12,0.99,0.0015,0.0034999999999999,0.001,0.004
2007-11-13,0.99,0.0015,0.0034999999999999,0.001,0.004
2007-11-14,0.99,0.0015,0.0034999999999999,0.001,0.004
2007-11-15,0.99,0.0015,0.0034999999999999,0.001,0.004
2007-11-16,0.99,0.0015,0.0034999999999999,0.001,0.004
2007-11-19,0.99,0.0015,0.0034999999999999,0.001,0.004
2007-11-20,0.99,0.0015,0.0034999999999999,0.001,0.004
2007-11-21,0.99,0.0015,0.0034999999999999,0.001,0.004
2007-11-23,0.99,0.0015,0.0034999999999999,0.001,0.004
2007-11-26,0.99,0.0015,0.0034999999999999,0.001,0.004
2007-11-27,0.99,0.0015,0.0034999999999999,0.001,0.004
2007-11-28,0.99,0.0015,0.0034999999999999,0.001,0.004
2007-11-29,0.99,0.0015,0.0034999999999999,0.001,0.004
2007-11-30,0.99,0.0015,0.0034999999999999,0.001,0.004
2007-12-03,0.99,0.0015,0.0034999999999999,0.001,0.004
2007-12-04,0.842654093480271,0.0236018859779593,0.0550710672819051,0.0157345906519729,0.0629383626078916
2007-12-05,0.842654093480271,0.0236018859779593,0.0550710672819051,0.0157345906519729,0.0629383626078916
2007-12-06,0.842654093480271,0.0236018859779593,0.0550710672819051,0.0157345906519729,0.0629383626078916
2007-12-07,0.842654093480271,0.0236018859779593,0.0550710672819051,0.0157345906519729,0.0629383626078916
2007-12-10,0.842654093480271,0.0236018859779593,0.0550710672819051,0.0157345906519729,0.0629383626078916
2007-12-11,0.842654093480271,0.0236018859779593,0.0550710672819051,0.0157345906519729,0.0629383626078916
2007-12-12,0.842654093480271,0.0236018859779593,0.0550710672819051,0.0157345906519729,0.0629383626078916
2007-12-13,0.842654093480271,0.0236018859779593,0.0550710672819051,0.0157345906519729,0.0629383626078916
2007-12-14,0.842654093480271,0.0236018859779593,0.0550710672819051,0.0157345906519729,0.0629383626078916
2007-12-17,0.842654093480271,0.0236018859779593,0.0550710672819051,0.0157345906519729,0.0629383626078916
2007-12-18,0.842654093480271,0.0236018859779593,0.0550710672819051,0.0157345906519729,0.0629383626078916
2007-12-19,0.842654093480271,0.0236018859779593,0.0550710672819051,0.0157345906519729,0.0629383626078916
2007-12-20,0.842654093480271,0.0236018859779593,0.0550710672819051,0.0157345906519729,0.0629383626078916
2007-12-21,0.842654093480271,0.0236018859779593,0.0550710672819051,0.0157345906519729,0.0629383626078916
2007-12-24,0.842654093480271,0.0236018859779593,0.0550710672819051,0.0157345906519729,0.0629383626078916
2007-12-26,0.842654093480271,0.0236018859779593,0.0550710672819051,0.0157345906519729,0.0629383626078916
2007-12-27,0.842654093480271,0.0236018859779593,0.0550710672819051,0.0157345906519729,0.0629383626078916
2007-12-28,0.842654093480271,0.0236018859779593,0.0550710672819051,0.0157345906519729,0.0629383626078916
2007-12-31,0.842654093480271,0.0236018859779593,0.0550710672819051,0.0157345906519729,0.0629383626078916
2008-01-02,0.842654093480271,0.0236018859779593,0.0550710672819051,0.0157345906519729,0.0629383626078916
2008-01-03,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-01-04,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-01-07,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-01-08,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-01-09,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-01-10,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-01-11,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-01-14,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-01-15,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-01-16,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-01-17,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-01-18,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-01-22,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-01-23,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-01-24,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-01-25,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-01-28,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-01-29,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-01-30,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-01-31,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-02-01,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-02-04,0.871703386927288,0.0192444919609067,0.0449038145754491,0.0128296613072711,0.0513186452290847
2008-02-05,0.871703386927288,0.0192444919609067,0.0449038145754491,0.0128296613072711,0.0513186452290847
2008-02-06,0.871703386927288,0.0192444919609067,0.0449038145754491,0.0128296613072711,0.0513186452290847
2008-02-07,0.871703386927288,0.0192444919609067,0.0449038145754491,0.0128296613072711,0.0513186452290847
2008-02-08,0.871703386927288,0.0192444919609067,0.0449038145754491,0.0128296613072711,0.0513186452290847
2008-02-11,0.871703386927288,0.0192444919609067,0.0449038145754491,0.0128296613072711,0.0513186452290847
2008-02-12,0.871703386927288,0.0192444919609067,0.0449038145754491,0.0128296613072711,0.0513186452290847
2008-02-13,0.871703386927288,0.0192444919609067,0.0449038145754491,0.0128296613072711,0.0513186452290847
2008-02-14,0.871703386927288,0.0192444919609067,0.0449038145754491,0.0128296613072711,0.0513186452290847
2008-02-15,0.871703386927288,0.0192444919609067,0.0449038145754491,0.0128296613072711,0.0513186452290847
2008-02-19,0.871703386927288,0.0192444919609067,0.0449038145754491,0.0128296613072711,0.0513186452290847
2008-02-20,0.871703386927288,0.0192444919609067,0.0449038145754491,0.0128296613072711,0.0513186452290847
2008-02-21,0.871703386927288,0.0192444919609067,0.0449038145754491,0.0128296613072711,0.0513186452290847
2008-02-22,0.871703386927288,0.0192444919609067,0.0449038145754491,0.0128296613072711,0.0513186452290847
2008-02-25,0.871703386927288,0.0192444919609067,0.0449038145754491,0.0128296613072711,0.0513186452290847
2008-02-26,0.871703386927288,0.0192444919609067,0.0449038145754491,0.0128296613072711,0.0513186452290847
2008-02-27,0.871703386927288,0.0192444919609067,0.0449038145754491,0.0128296613072711,0.0513186452290847
2008-02-28,0.871703386927288,0.0192444919609067,0.0449038145754491,0.0128296613072711,0.0513186452290847
2008-02-29,0.871703386927288,0.0192444919609067,0.0449038145754491,0.0128296613072711,0.0513186452290847
2008-03-03,0.871703386927288,0.0192444919609067,0.0449038145754491,0.0128296613072711,0.0513186452290847
2008-03-04,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-03-05,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-03-06,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-03-07,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-03-10,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-03-11,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-03-12,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-03-13,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-03-14,0.75,0.0375,0.0874999999999999,0.025,0.1
2008-03-17,0.30000000000000004,0.105,0.24499999999999986,0.06999999999999999,0.27999999999999997
2008-03-18,0.30000000000000004,0.105,0.24499999999999986,0.06999999999999999,0.27999999999999997
2008-03-19,0.75,0.0375,0.0874999999999999,0.025,0.1
2008-03-20,0.75,0.0375,0.0874999999999999,0.025,0.1
2008-03-24,0.75,0.0375,0.0874999999999999,0.025,0.1
2008-03-25,0.75,0.0375,0.0874999999999999,0.025,0.1
2008-03-26,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-03-27,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-03-28,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-03-31,0.75,0.0375,0.0874999999999999,0.025,0.1
2008-04-01,0.75,0.0375,0.0874999999999999,0.025,0.1
2008-04-02,0.75,0.03749999999999996,0.08749999999999993,0.02499999999999994,0.09999999999999995
2008-04-03,0.75,0.03749999999999996,0.08749999999999993,0.02499999999999994,0.09999999999999995
2008-04-04,0.75,0.03749999999999996,0.08749999999999993,0.02499999999999994,0.09999999999999995
2008-04-07,0.8022805387158364,0.0296579191926245,0.0692018114494572,0.0197719461284163,0.0790877845136654
2008-04-08,0.8022805387158364,0.0296579191926245,0.0692018114494572,0.0197719461284163,0.0790877845136654
2008-04-09,0.8022805387158364,0.0296579191926245,0.0692018114494572,0.0197719461284163,0.0790877845136654
2008-04-10,0.8022805387158364,0.0296579191926245,0.0692018114494572,0.0197719461284163,0.0790877845136654
2008-04-11,0.8022805387158364,0.0296579191926245,0.0692018114494572,0.0197719461284163,0.0790877845136654
2008-04-14,0.75,0.03749999999999996,0.08749999999999993,0.02499999999999994,0.09999999999999995
2008-04-15,0.75,0.03749999999999996,0.08749999999999993,0.02499999999999994,0.09999999999999995
2008-04-16,0.75,0.03749999999999996,0.08749999999999993,0.02499999999999994,0.09999999999999995
2008-04-17,0.8022805387158364,0.0296579191926245,0.0692018114494572,0.0197719461284163,0.0790877845136654
2008-04-18,0.8022805387158364,0.0296579191926245,0.0692018114494572,0.0197719461284163,0.0790877845136654
2008-04-21,0.8022805387158364,0.0296579191926245,0.0692018114494572,0.0197719461284163,0.0790877845136654
2008-04-22,0.8022805387158364,0.0296579191926245,0.0692018114494572,0.0197719461284163,0.0790877845136654
2008-04-23,0.8022805387158364,0.0296579191926245,0.0692018114494572,0.0197719461284163,0.0790877845136654
2008-04-24,0.8022805387158364,0.0296579191926245,0.0692018114494572,0.0197719461284163,0.0790877845136654
2008-04-25,0.8022805387158364,0.0296579191926245,0.0692018114494572,0.0197719461284163,0.0790877845136654
2008-04-28,0.8022805387158364,0.0296579191926245,0.0692018114494572,0.0197719461284163,0.0790877845136654
2008-04-29,0.8022805387158364,0.0296579191926245,0.0692018114494572,0.0197719461284163,0.0790877845136654
2008-04-30,0.8022805387158364,0.0296579191926245,0.0692018114494572,0.0197719461284163,0.0790877845136654
2008-05-01,0.8022805387158364,0.0296579191926245,0.0692018114494572,0.0197719461284163,0.0790877845136654
2008-05-02,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-05-05,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-05-06,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-05-07,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-05-08,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-05-09,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-05-12,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-05-13,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-05-14,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-05-15,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-05-16,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-05-19,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-05-20,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-05-21,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-05-22,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-05-23,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-05-27,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-05-28,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-05-29,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-05-30,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-06-02,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-06-03,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-06-04,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-06-05,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-06-06,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-06-09,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-06-10,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-06-11,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-06-12,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-06-13,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-06-16,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-06-17,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-06-18,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-06-19,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-06-20,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-06-23,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-06-24,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-06-25,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-06-26,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-06-27,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-06-30,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-07-01,0.99,0.0015,0.0034999999999999,0.001,0.004
2008-07-02,0.7976940397709067,0.0303458940343639,0.0708070860801826,0.0202305960229093,0.0809223840916373
2008-07-03,0.7976940397709067,0.0303458940343639,0.0708070860801826,0.0202305960229093,0.0809223840916373
2008-07-07,0.75,0.0374999999999999,0.08749999999999994,0.02499999999999997,0.09999999999999998
2008-07-08,0.75,0.0374999999999999,0.08749999999999994,0.02499999999999997,0.09999999999999998
2008-07-09,0.75,0.0374999999999999,0.08749999999999994,0.02499999999999997,0.09999999999999998
2008-07-10,0.75,0.0374999999999999,0.08749999999999994,0.02499999999999997,0.09999999999999998
2008-07-11,0.75,0.0374999999999999,0.08749999999999994,0.02499999999999997,0.09999999999999998
2008-07-14,0.75,0.0374999999999999,0.08749999999999994,0.02499999999999997,0.09999999999999998
2008-07-15,0.75,0.0374999999999999,0.08749999999999994,0.02499999999999997,0.09999999999999998
2008-07-16,0.75,0.0374999999999999,0.08749999999999994,0.02499999999999997,0.09999999999999998
2008-07-17,0.75,0.0374999999999999,0.08749999999999994,0.02499999999999997,0.09999999999999998
2008-07-18,0.75,0.0374999999999999,0.08749999999999994,0.02499999999999997,0.09999999999999998
2008-07-21,0.75,0.0374999999999999,0.08749999999999994,0.02499999999999997,0.09999999999999998
2008-07-22,0.75,0.0374999999999999,0.08749999999999994,0.02499999999999997,0.09999999999999998
2008-07-23,0.75,0.0374999999999999,0.08749999999999994,0.02499999999999997,0.09999999999999998
2008-07-24,0.75,0.0374999999999999,0.08749999999999994,0.02499999999999997,0.09999999999999998
2008-07-25,0.75,0.0374999999999999,0.08749999999999994,0.02499999999999997,0.09999999999999998
2008-07-28,0.75,0.0374999999999999,0.08749999999999994,0.02499999999999997,0.09999999999999998
2008-07-29,0.75,0.0374999999999999,0.08749999999999994,0.02499999999999997,0.09999999999999998
2008-07-30,0.75,0.0374999999999999,0.08749999999999994,0.02499999999999997,0.09999999999999998
2008-07-31,0.75,0.0374999999999999,0.08749999999999994,0.02499999999999997,0.09999999999999998
2008-08-01,0.75,0.0374999999999999,0.08749999999999994,0.02499999999999997,0.09999999999999998
2008-08-04,0.75,0.03749999999999999,0.08749999999999991,0.024999999999999963,0.09999999999999995
2008-08-05,0.75,0.03749999999999999,0.08749999999999991,0.024999999999999963,0.09999999999999995
2008-08-06,0.75,0.03749999999999999,0.08749999999999991,0.024999999999999963,0.09999999999999995
2008-08-07,0.8909456007052586,0.0163581598942112,0.0381690397531594,0.0109054399294741,0.0436217597178965
2008-08-08,0.8909456007052586,0.0163581598942112,0.0381690397531594,0.0109054399294741,0.0436217597178965
2008-08-11,0.8909456007052586,0.0163581598942112,0.0381690397531594,0.0109054399294741,0.0436217597178965
2008-08-12,0.8909456007052586,0.0163581598942112,0.0381690397531594,0.0109054399294741,0.0436217597178965
2008-08-13,0.8909456007052586,0.0163581598942112,0.0381690397531594,0.0109054399294741,0.0436217597178965
2008-08-14,0.8909456007052586,0.0163581598942112,0.0381690397531594,0.0109054399294741,0.0436217597178965
2008-08-15,0.8909456007052586,0.0163581598942112,0.0381690397531594,0.0109054399294741,0.0436217597178965
2008-08-18,0.8909456007052586,0.0163581598942112,0.0381690397531594,0.0109054399294741,0.0436217597178965
2008-08-19,0.8909456007052586,0.0163581598942112,0.0381690397531594,0.0109054399294741,0.0436217597178965
2008-08-20,0.8909456007052586,0.0163581598942112,0.0381690397531594,0.0109054399294741,0.0436217597178965
2008-08-21,0.8909456007052586,0.0163581598942112,0.0381690397531594,0.0109054399294741,0.0436217597178965
2008-08-22,0.8909456007052586,0.0163581598942112,0.0381690397531594,0.0109054399294741,0.0436217597178965
2008-08-25,0.8909456007052586,0.0163581598942112,0.0381690397531594,0.0109054399294741,0.0436217597178965
2008-08-26,0.8909456007052586,0.0163581598942112,0.0381690397531594,0.0109054399294741,0.0436217597178965
2008-08-27,0.8909456007052586,0.0163581598942112,0.0381690397531594,0.0109054399294741,0.0436217597178965
2008-08-28,0.8909456007052586,0.0163581598942112,0.0381690397531594,0.0109054399294741,0.0436217597178965
2008-08-29,0.8909456007052586,0.0163581598942112,0.0381690397531594,0.0109054399294741,0.0436217597178965
2008-09-02,0.8909456007052586,0.0163581598942112,0.0381690397531594,0.0109054399294741,0.0436217597178965
2008-09-03,0.9738718545577084,0.0039192218163437,0.009144850904802,0.0026128145442291,0.0104512581769166
2008-09-04,0.9738718545577084,0.0039192218163437,0.009144850904802,0.0026128145442291,0.0104512581769166
2008-09-05,0.9738718545577084,0.0039192218163437,0.009144850904802,0.0026128145442291,0.0104512581769166
2008-09-08,0.9738718545577084,0.0039192218163437,0.009144850904802,0.0026128145442291,0.0104512581769166
2008-09-09,0.9738718545577084,0.0039192218163437,0.009144850904802,0.0026128145442291,0.0104512581769166
2008-09-10,0.75,0.037499999999999964,0.08749999999999994,0.024999999999999942,0.09999999999999996
2008-09-11,0.75,0.037499999999999964,0.08749999999999994,0.024999999999999942,0.09999999999999996
2008-09-12,0.75,0.037499999999999964,0.08749999999999994,0.024999999999999942,0.09999999999999996
2008-09-15,0.75,0.037499999999999964,0.08749999999999994,0.024999999999999942,0.09999999999999996
2008-09-16,0.29999999999999993,0.10499999999999997,0.24499999999999994,0.06999999999999995,0.28
2008-09-17,0.29999999999999993,0.10499999999999997,0.24499999999999994,0.06999999999999995,0.28
2008-09-18,0.29999999999999993,0.10499999999999997,0.24499999999999994,0.06999999999999995,0.28
2008-09-19,0.29999999999999993,0.10499999999999997,0.24499999999999994,0.06999999999999995,0.28
2008-09-22,0.29999999999999993,0.10499999999999997,0.24499999999999994,0.06999999999999995,0.28
2008-09-23,0.29999999999999993,0.10499999999999997,0.24499999999999994,0.06999999999999995,0.28
2008-09-24,0.29999999999999993,0.10499999999999997,0.24499999999999994,0.06999999999999995,0.28
2008-09-25,0.29999999999999993,0.10499999999999997,0.24499999999999994,0.06999999999999995,0.28
2008-09-26,0.29999999999999993,0.10499999999999997,0.24499999999999994,0.06999999999999995,0.28
2008-09-29,0.29999999999999993,0.10499999999999997,0.24499999999999994,0.06999999999999995,0.28
2008-09-30,0.29999999999999993,0.10499999999999997,0.24499999999999994,0.06999999999999995,0.28
2008-10-01,0.29999999999999993,0.10499999999999997,0.24499999999999994,0.06999999999999995,0.28
2008-10-02,0.3,0.10499999999999995,0.24499999999999994,0.0699999999999999,0.2799999999999999
2008-10-03,0.3,0.10499999999999995,0.24499999999999994,0.0699999999999999,0.2799999999999999
2008-10-06,0.3,0.10499999999999995,0.24499999999999994,0.0699999999999999,0.2799999999999999
2008-10-07,0.3,0.10499999999999995,0.24499999999999994,0.0699999999999999,0.2799999999999999
2008-10-08,0.3,0.10499999999999995,0.24499999999999994,0.0699999999999999,0.2799999999999999
2008-10-09,0.3,0.10499999999999995,0.24499999999999994,0.0699999999999999,0.2799999999999999
2008-10-10,0.3,0.10499999999999995,0.24499999999999994,0.0699999999999999,0.2799999999999999
2008-10-13,0.3,0.10499999999999995,0.24499999999999994,0.0699999999999999,0.2799999999999999
2008-10-14,0.3,0.10499999999999995,0.24499999999999994,0.0699999999999999,0.2799999999999999
2008-10-15,0.3,0.10499999999999995,0.24499999999999994,0.0699999999999999,0.2799999999999999
2008-10-16,0.3,0.10499999999999995,0.24499999999999994,0.0699999999999999,0.2799999999999999
2008-10-17,0.3,0.10499999999999995,0.24499999999999994,0.0699999999999999,0.2799999999999999
